id,created_at,text
377500090455179265,2013-09-10 18:33:29,b'Are you committed to fight against cancer? Then you\xe2\x80\x99ll be interested in the Cancer Prevention Study-3 http://t.co/qphi5tG3Ga @ASULibraries'
377499928265629697,2013-09-10 18:32:51,b'Are you committed to fight against cancer? Then you\xe2\x80\x99ll be interested in the ACS Cancer Prevention Study-3 http://t.co/qphi5tG3Ga @ASU'
377498073313718272,2013-09-10 18:25:28,b'Tempe has the chance to participate in a cancer research study. Help us prevent cancer for future. http://t.co/qphi5tG3Ga @Tempegov'
339247146421334017,2013-05-28 05:09:57,b'\xe5\x9c\xa8\xe9\x80\x99\xe5\x80\x8b\xe4\xb8\x96\xe7\x95\x8c\xe7\x9a\x84\xe6\x9f\x90\xe5\x80\x8b\xe8\xa7\x92\xe8\x90\xbd\xef\xbc\x8c\xe7\xb8\xbd\xe6\x9c\x89\xe4\xb8\x80\xe5\x80\x8b\xe5\x9c\xa8\xe7\xad\x89\xe5\xbe\x85\xe8\x91\x97\xe6\x88\x91\xe3\x80\x82\xe6\x88\x91\xe6\x98\xaf\xe9\x9d\xa0\xe8\x91\x97\xe9\x80\x99\xe9\xba\xbc\xe4\xb8\x80\xe5\x80\x8b\xe4\xbf\xa1\xe5\xbf\xb5\xe4\xbe\x86\xe7\x94\x9f\xe5\xad\x98\xe5\x88\xb0\xe7\x8f\xbe\xe5\x9c\xa8\xe7\x9a\x84\xe5\x97\x8e\xef\xbc\x9f'
339246985473318912,2013-05-28 05:09:18,b'\xe9\x80\x99\xe6\x98\xaf\xe7\xa8\xae\xe4\xbb\x80\xe9\xba\xbd\xe6\x84\x9f\xe8\xa6\xba\xef\xbc\x9f\xe6\x9c\x89\xe4\xb8\x80\xe7\xa8\xae\xe9\x9b\xa3\xe4\xbb\xa5\xe8\xa8\x80\xe5\x96\xbb\xe7\x9a\x84\xe6\x84\x9f\xe8\xa6\xba\xe5\x9c\xa8\xe5\x86\x85\xe8\xa3\x8f\xe6\x83\xb3\xe8\xa6\x81\xe8\x93\xac\xe7\x99\xbc\xef\xbc\x8c\xe5\x8f\xaf\xe6\x98\xaf\xe6\x88\x91\xe5\x8d\xbb\xe4\xb8\x80\xe7\x9b\xb4\xe5\x9c\xa8\xe5\xa3\x93\xe6\x8a\x91\xe5\xae\x83\xe3\x80\x82\xe7\x88\xb2\xe4\xbb\x80\xe9\xba\xbd\xef\xbc\x9f\xe6\x88\x91\xe4\xb9\x9f\xe4\xb8\x8d\xe7\x9f\xa5\xe9\x81\x93\xef\xbc\x8c\xe6\x88\x91\xe4\xbb\xa5\xe7\x82\xba\xe6\x95\x9e\xe9\x96\x8b\xe6\x9c\x83\xe5\xa5\xbd\xe4\xb8\x80\xe4\xba\x9b\xef\xbc\x8c\xe8\xaa\xb0\xe7\x9f\xa5\xe9\x81\x93\xe6\x88\x91\xe8\xb6\x8a\xe6\x83\xb3\xe6\x95\x9e\xe9\x96\x8b\xef\xbc\x8c\xe9\x80\x99\xe6\x89\x87\xe9\x96\x80\xe5\xb0\xb1\xe8\xb6\x8a\xe6\x83\xb3\xe9\x97\x9c\xe8\xb5\xb7\xe4\xbe\x86\xe3\x80\x82\xe5\xaf\xa6\xe9\x9a\x9b\xe4\xb8\x8a\xef\xbc\x9f\xe6\x88\x91\xe5\x8f\xaa\xe6\x83\xb3\xe5\x95\x8f\xe8\x87\xaa\xe5\xb7\xb1\xef\xbc\x8c\xe6\x88\x96\xe8\x80\x85\xe5\x95\x8f\xe4\xb8\x80\xe5\x80\x8b\xe9\x99\x8c\xe7\x94\x9f\xe4\xba\xba\xef\xbc\x9a\xe8\x83\xbd\xe5\xa4\xa0\xe8\xa6\xaa\xe8\xa6\xaa\xe5\x9c\xb0\xe7\xb5\xa6\xe6\x88\x91\xe4\xb8\x80\xe5\x80\x8b\xe5\x90\xbb\xe7\x9a\x84\xe4\xba\xba\xe5\x9c\xa8\xe5\x93\xaa\xe8\xa3\xa1\xef\xbc\x9f'
339246352225673216,2013-05-28 05:06:47,b'\xe8\xa6\x8b\xe9\x81\x8e\xe8\x87\xaa\xe5\xb7\xb1\xe7\x9a\x84\xe6\xa8\xa3\xe5\xad\x90\xe5\x90\xa7\xef\xbc\x8c\xe4\xbd\x86\xe6\x98\xaf\xe4\xb8\x8d\xe9\xa1\x98\xe6\x84\x8f\xe9\x9d\xa2\xe5\xb0\x8d\xe8\x87\xaa\xe5\xb7\xb1\xef\xbc\x9b\xe5\x9b\xa0\xe7\x82\xba\xe8\x87\xaa\xe5\xb7\xb1\xe7\x9a\x84\xe9\x81\x8e\xe9\x8c\xaf\xe5\x90\xa7\xef\xbc\x8c\xe4\xbd\x86\xe6\x98\xaf\xe4\xb8\x8d\xe9\xa1\x98\xe6\x84\x8f\xe8\xad\xb4\xe8\xb2\xac\xe8\x87\xaa\xe5\xb7\xb1\xe3\x80\x82\xe7\x9c\x8b\xe4\xbe\x86\xe6\x88\x91\xe4\xb8\x8d\xe5\x83\x85\xe5\x83\x85\xe6\x98\xaf\xe5\xa4\xb1\xe5\x8e\xbb\xe5\xad\xb8\xe7\xbf\x92\xe6\x84\x9b\xe7\x9a\x84\xe6\x99\x82\xe9\x96\x93\xef\xbc\x8c\xe8\x80\x8c\xe4\xb8\x94\xe6\x9b\xb4\xe6\x98\xaf\xe9\x80\xb2\xe4\xb8\x80\xe6\xad\xa5\xe5\x9c\xb0\xe8\xb5\xb0\xe9\x80\xb2\xe9\x82\xa3\xe5\x80\x8bwho cares\xe7\x9a\x84\xe7\xa9\xba\xe9\x96\x93\xef\xbc\x8c\xe5\x83\x8f\xe5\xb8\xb6\xe5\x9c\x9f\xe4\xb8\x80\xe6\xa8\xa3\xe8\x87\xaa\xe5\x8d\x91\xef\xbc\x8c\xe8\xb2\xac\xe5\x82\x99\xe3\x80\x82\xe7\x94\x9f\xe6\xb4\xbb\xe4\xb8\x8d\xe6\x9c\x83\xe5\xaf\xb5\xe5\xa3\x9e\xe4\xb8\x80\xe5\x80\x8b\xe4\xba\xba\xef\xbc\x8c\xe5\x8f\xaa\xe6\x9c\x89\xe8\xa1\x8c\xe7\x82\xba\xe6\x9c\x83\xe5\xa1\x91\xe9\x80\xa0\xe6\x9c\xaa\xe4\xbe\x86\xe7\x9a\x84\xe8\xb7\xaf\xe3\x80\x82\xe5\xa6\x82\xe6\x9e\x9c\xe6\x88\x91\xe4\xb8\x8d\xe7\x9c\x9f\xe6\xad\xa3\xe6\x8c\xaf\xe4\xbd\x9c\xe8\xb5\xb7\xe4\xbe\x86\xef\xbc\x8c\xe6\x88\x91\xe6\xb0\xb8\xe9\x81\xa0\xe4\xb8\x8d\xe6\x9c\x83\xe7\x9f\xa5\xe9\x81\x93\xe9\x82\xa3\xe6\x98\xaf\xe4\xbb\x80\xe9\xba\xbd\xe3\x80\x82'
339245783733919744,2013-05-28 05:04:32,b'\xe6\x85\xbe\xe6\x9c\x9b\xe5\xb0\xb1\xe5\xa5\xbd\xe5\x83\x8f\xe6\x98\xaf\xe4\xb8\x80\xe7\xa8\xae\xe5\x8f\x97\xe5\x88\xb0\xe5\xa3\x93\xe6\x8a\x91\xe7\x9a\x84\xe5\x82\xbe\xe5\x90\x91\xef\xbc\x8c\xe6\xb2\x92\xe6\x9c\x89\xe5\x87\xba\xe5\x8f\xa3\xe7\x9a\x84\xe6\x99\x82\xe5\x80\x99\xef\xbc\x8c\xe6\x95\xb4\xe5\x80\x8b\xe4\xba\xba\xe5\xb0\xb1\xe5\x83\x8f\xe6\x98\xaf\xe6\x9c\x83\xe8\xbf\xb7\xe5\xa4\xb1\xe4\xb8\x80\xe6\xa8\xa3\xef\xbc\x8c\xe4\xb8\x8d\xe6\x96\xb7\xe5\x9c\xb0\xe5\xb0\x8b\xe6\x89\xbe\xe5\x90\x84\xe7\xa8\xae\xe7\x90\x86\xe7\x94\xb1\xe4\xbe\x86\xe8\xaa\xaa\xe6\x9c\x8d\xe8\x87\xaa\xe5\xb7\xb1\xef\xbc\x8c\xe7\xb5\xa6\xe8\x87\xaa\xe5\xb7\xb1\xe6\x9c\x89\xe5\x80\x8b\xe7\xa2\xba\xe5\x88\x87\xe7\x9a\x84\xe5\x8e\x9f\xe5\x9b\xa0\xe3\x80\x82\xe4\xb8\x8d\xe9\x81\x8e\xe7\x8f\xbe\xe5\xaf\xa6\xe4\xbc\xbc\xe4\xb9\x8e\xe4\xb8\x8d\xe9\xa1\x98\xe6\x84\x8f\xe7\x9c\x8b\xe5\x88\xb0\xe6\x88\x91\xe7\x90\x86\xe6\x80\xa7\xe5\x9c\xb0\xe7\x9c\x8b\xe5\xbe\x85\xe9\x80\x99\xe4\xba\x9b\xe5\x95\x8f\xe9\xa1\x8c\xef\xbc\x8c\xe5\x9b\xa0\xe7\x82\xba\xe6\x88\x91\xe6\x9b\xb4\xe9\xa1\x98\xe6\x84\x8f\xe6\x8a\x8a\xe6\x89\x80\xe6\x9c\x89\xe6\x9d\xb1\xe8\xa5\xbf\xe9\x83\xbd\xe6\x93\xb0\xe5\x9c\xa8\xe4\xb8\x80\xe5\xa1\x8a\xe8\x80\x8c\xe4\xb8\x8d\xe5\x8e\xbb\xe8\x99\x95\xe7\x90\x86\xe3\x80\x82'
302195286275661824,2013-02-14 23:19:05,b'Check out How to Live with Introverts by =SchroJones on @deviantART http://t.co/NC44YVS'
286538725712863232,2013-01-02 18:25:30,b'Peace of Mind: Near-Death Experiences Now Found to Have Scientific Explanations: Scientific American http://t.co/mtgWT3i via @sciam'
285781769649807362,2012-12-31 16:17:38,b'Zooey Deschanel'
265111691136745472,2012-11-04 15:22:07,b'You never know how strong you really are until being strong is the only choice you have'
264139900650131457,2012-11-01 23:00:34,b'Forget what hurt you but never forget what it taught you.'
262604323580674049,2012-10-28 17:18:44,b'The man who can wait may get everything.'
262603795815612416,2012-10-28 17:16:38,"b""Smile, because you\xe2\x80\x99re beautiful while you are smiling; keep strong, because haters can't bring you down."""
259332280332476416,2012-10-19 16:36:48,"b""I've get used to when you are on my right, so hold my hand and fly to moon."""
259322556367114241,2012-10-19 15:58:10,b'Friendship without self-interest is one of the rare and beautiful things of life.'
256105891198296066,2012-10-10 18:56:17,"b'Love, make you cry, but why? Without love, I would wanna die?'"
255774266711220224,2012-10-09 20:58:31,"b'If I stop, would you come?'"
251785868031954944,2012-09-28 20:50:03,"b'If someone asks about that\xef\xbc\x8cI\'ll just say\xe2\x80\x9cI forget"" . No explanation, no pain.'"
250674647845175296,2012-09-25 19:14:28,b'The wind blows as usual. Flowers blooms as usual. The sun rises from the east as before. But something has changed.'
249713921743810560,2012-09-23 03:36:53,"b'Sometimes to get what you want the most, you have to do what you want the least. (Jodi Picoult)'"
249634287345864704,2012-09-22 22:20:26,b'Never regret something that once made you smile.'
249630819860238337,2012-09-22 22:06:40,"b'To be a strong person, it does not mean you shall be able to cope with all kinds of siutation, it means you can neglect all injuries.'"
247054648949747712,2012-09-15 19:29:53,"b""In the end you well see who's fake, who's true and who would risk it all just for you."""
247053993191284737,2012-09-15 19:27:16,b'Compose new TweLove to talk about a bit of a surprise to people to learn the total patient injuryet...'
246640109733163008,2012-09-14 16:02:39,"b'Life is too short to give another minute to, anyone or anything that doesn\xe2\x80\x99t make you happy.'"
246443085754667008,2012-09-14 02:59:44,b'Your eyes can still reach the places that your feet cannot; your soul can still reach the places that your eyes cannot.'
242843054103486464,2012-09-04 04:34:30,"b""Never expect, never assume, and never demand. Just let it be, because if it's meant to be, it will happen the way you want it to."""
242483521946525697,2012-09-03 04:45:51,"b""Life only comes around once. So make sure you're spending it the right way, with the right ones."""
242313438548865024,2012-09-02 17:30:00,"b'Man has to be crazy for once, whether it is for a person,a love story, a journey or a dream.'"
237579652200288257,2012-08-20 15:59:37,"b""You might be worthless to one person, but you're priceless to another.Don\xe2\x80\x99t forget your value."""
235411476414865408,2012-08-14 16:24:04,"b""Who doesn't become stronger as they get hurt?"""
231965852478619648,2012-08-05 04:12:23,"b""Never regret. If it's good, it's wonderful. If it's bad, it's experience."""
231772702543843328,2012-08-04 15:24:53,"b""Don't wait for the perfect moment. Take the moment and make it perfect."""
231455139049922560,2012-08-03 18:23:00,"b""Being strong doesn't mean having a stony heart,but having a smile through the tears."""
231235164678782977,2012-08-03 03:48:54,"b'Hand is a sad process, because hand after is to let go.'"
230701365792473088,2012-08-01 16:27:46,"b""Everyone's got a life that no one else knows about."""
230700224006479872,2012-08-01 16:23:14,b'I want to be strong enough that nothing can disturb the tranquility of my heart.'
230350242158096385,2012-07-31 17:12:32,"b""If you wait to do everything until you're sure it's right, you'll probably never do much of anything."""
229806296793243648,2012-07-30 05:11:05,"b""No one indebted for others,while many people don't know how to cherish others."""
229248025657212929,2012-07-28 16:12:43,"b'Three things in life when gone never come back: time, opportunity, and words.'"
228341836937314304,2012-07-26 04:11:50,"b'If you wanna fly, you got to give up the shit that weighs you down.'"
227808073958432768,2012-07-24 16:50:51,"b'As we grow up, we realize it becomes less important to have a tons of friends, and more important to have real ones.'"
227411778936664064,2012-07-23 14:36:07,b'Five rules to be happy: Free your heart from hatred. Free your mind from worries. Live simply. Give more.'
227245708225437697,2012-07-23 03:36:13,"b""The spaces between your fingers were created so that another's could fill them in."""
227244532088074240,2012-07-23 03:31:33,"b'Never frown, even when you are sad, because you never know who is falling in love with your smile.'"
227072454168829953,2012-07-22 16:07:46,"b'If I say leave me alone,actually I need you more than at any time.'"
227059396117659648,2012-07-22 15:15:53,"b""here's no need to rush. If something is meant to be, it will happen, in the right time, with the right person, for the best reason."""
226861786870190080,2012-07-22 02:10:39,"b""For something,we can't understand when we are young but by the time we understand,we are no longer young."""
226860446173503488,2012-07-22 02:05:19,"b'Nobody can go back and start a new begining, but anyone can start now and make a new ending.'"
226385231647739904,2012-07-20 18:36:59,"b""Crying isn't a sign of weakness, it's a sign that you truly do care."""
226384852063252480,2012-07-20 18:35:29,"b""I'd never given much thought to how I would die. But dying in the place of someone I love seems like a good way to go."""
226073362512883712,2012-07-19 21:57:44,"b'Finally, rap with a message I can get behind&amp;nbsp;(Video) http://t.co/OQ3TwZX via @po_st'"
226052745113788418,2012-07-19 20:35:48,"b""The spaces between your fingers were created so that another's could fill them in."""
226052705280475136,2012-07-19 20:35:39,b'There will always be another day to start afresh. There will always be another person to brighten up your days.'
226045786281099264,2012-07-19 20:08:09,b'The days when you feel like giving up are the days you should try the hardest.'
223619880451190785,2012-07-13 03:28:28,b'The strongest man in the world is the man who stands alone.'
222697755506774016,2012-07-10 14:24:17,"b""It's tough when someone special starts to ignore you, but it's even tougher to pretend that you don't care."""
221256453929975808,2012-07-06 14:57:04,b'I used to believe it is not easy to possess something.But later on I realize it is even harder to give it away.'
220755972518449153,2012-07-05 05:48:19,"b""I'm thankful to all those who said 'NO'. because of them, I did it myself"""
220174684271030272,2012-07-03 15:18:30,"b'Not because of my persistence, but because you are worth it.'"
219802450201280512,2012-07-02 14:39:22,b'Every accomplishment starts with the decision to try.'
217419931246006272,2012-06-26 00:52:05,"b""Just because we're not meant to be now. Doesn't mean we're not meant to be at all."""
216955784431546368,2012-06-24 18:07:44,"b""Three regrets in life: unable to choose, unable to persist in choosing, can't stop choosing."""
215967958449664000,2012-06-22 00:42:28,"b""Once dialed randomly my palpitation's person, now do I how possibly forget you."""
215446161509720064,2012-06-20 14:09:02,b'Morning would be better if I woke up next to you.'
215279593429549056,2012-06-20 03:07:09,b'Standards of Critical Thinking | Psychology Today http://t.co/QSr7h1g'
215163039798919168,2012-06-19 19:24:00,"b'I wanted to tell you all my secrets, but you became one of them instead'"
214580889890455552,2012-06-18 04:50:45,"b'I miss that no one person, but I was not go back once. Suddenly wanted to tell myself that sorry, sorry never found the original himself.'"
214580869808128000,2012-06-18 04:50:40,"b""Some feelings don't really go away, they just get avoided."""
214579567778742272,2012-06-18 04:45:30,"b""Learn to be yourself and drop what don't belong to you elegantly."""
214575089142865922,2012-06-18 04:27:42,"b'll the splendor in the world is not worth a good friend.(Voltaire, French thinker)'"
214549858059681796,2012-06-18 02:47:26,"b""There's no need to severely care what doesn't belong to you."""
213283999127314434,2012-06-14 14:57:22,b'The worst part of Life is Waiting.. The Best part of Life is having something Worth waiting for.'
212587323404206080,2012-06-12 16:49:02,"b""There are no wounds that won't heal and no miseries that won't end. Everything that has been lost will eventually return somehow."""
210574709862043648,2012-06-07 03:31:37,b'I apply to get into your life.'
210231748280332289,2012-06-06 04:48:49,"b""Maybe there will be one day that you are holding someone's hand and have forgotten him."""
209459795466534914,2012-06-04 01:41:21,"b'Be thankful for what you have. If you concentrate on what you don\xe2\x80\x99t have, you will never have enough.'"
207702845779230720,2012-05-30 05:19:52,"b'To err is human, to forgive, divine.'"
207306224037937152,2012-05-29 03:03:50,"b'The most painful words in the world are ""I love you,but..."".The sweetest words are""...but I love you"" .'"
206909377431613445,2012-05-28 00:46:54,"b'Never a savior, all rely on themselves; the road to success, start from here.'"
205147694807785472,2012-05-23 04:06:36,"b'Love someone is not committed to her how good she would, but knowing that there is no love, hope, itisnotalwaysthereinnocentlywaitingforher.'"
204431206857715712,2012-05-21 04:39:32,"b'If one day you would say you are still loving me,I will tell you I have been waiting for you actually.'"
204430780636733441,2012-05-21 04:37:50,"b'Regardless of who you are or what you have been, you can be what you want to be.'"
204426164817760256,2012-05-21 04:19:30,"b'Has been lost again, better than never wounding more\xef\xbc\x8e'"
204420087501950977,2012-05-21 03:55:21,"b'And I promise you this: No matter who enters your life, I will love you more than any of them.'"
203361623619014656,2012-05-18 05:49:24,"b'Wherever you go, whatever you do, I will be right here waiting for you.'"
202971978129350658,2012-05-17 04:01:05,b'Learn to stand for what you believe in no matter what people say. You live not to please everyone.'
202965962146852865,2012-05-17 03:37:10,"b'Whatever you do in your life will be insignificant,but it`s very important that you do it,because nobody else will.'"
202617123586064385,2012-05-16 04:31:01,"b""Most of the time,people pretend that they don't want something because they can't get it."""
202541512125460480,2012-05-15 23:30:34,"b'when you defend the fire, you defeat the team.'"
202495606579675137,2012-05-15 20:28:09,"b""compared with her, how many times we are better than a dog's life?"""
202146255294562304,2012-05-14 21:19:57,b'I should keep a chat log so that I can look back one day and I would know on which page I fell in love with you'
202144893395677184,2012-05-14 21:14:32,"b'There will be sb, always finding faults on you and you want to spend life with her.'"
201876453183324160,2012-05-14 03:27:51,b'Actually the best time is no more than when you are making a scene of annoyance and he is laughing.Enjoy such sweet life.'
200787083537817601,2012-05-11 03:19:05,b'Scarlett.Johansson \xe5\x8f\xb2\xe8\x80\x83\xe8\x8e\x89\xe5\x96\xac\xe9\x9f\x93\xe6\xa3\xae\xef\xbc\x88\xe9\x8b\xbc\xe9\x90\xb5\xe4\xba\xba2\xe8\xbe\xa3\xe5\xa6\xb9\xe7\xa7\x98\xe6\x9b\xb8\xef\xbc\x89\xef\xbc\xbb102p\xef\xbc\xbd - [\xe8\xb2\xbc\xe5\x9c\x96] \xe6\x88\x90\xe4\xba\xba\xe5\xaf\xab\xe7\x9c\x9f\xe8\xb2\xbc\xe5\x9c\x96 - \xe5\x8d\xa1\xe6\x8f\x90\xe8\xab\xbe -: http://t.co/8ODR6qW'
200247998901526528,2012-05-09 15:36:58,"b""No matter how carefully you choose your words, they'll always end up being twisted by others."""
198883329855078400,2012-05-05 21:14:15,"b'The older I get, the less people I trust.'"
198880624126337025,2012-05-05 21:03:30,"b'Follow your heart, but be quiet for a while first. Learn to trust your heart.'"
198264961485635585,2012-05-04 04:17:05,"b'The dilemma of humans is that we want to be understood, yet fear being seen through.'"
198263520796753920,2012-05-04 04:11:21,b'Sometimes the perfect person for you is the one you least expect.'
197713288627363840,2012-05-02 15:44:56,"b""I'm still loving you but the persistence to stay with you is gone."""
197569928793042944,2012-05-02 06:15:16,"b'How is the feels when you are loved by the one you love? If you answer it immediately, you should know how happy you are.'"
197561108582760448,2012-05-02 05:40:13,"b'Nobody can go back and start a new begining, but anyone can start now and make a new ending.'"
197561066589401089,2012-05-02 05:40:03,"b'Straight ahead of him, nobody can go very far.'"
197330624745455616,2012-05-01 14:24:21,b'I\xe2\x80\x99m never shocked when people let me down nowadays. I just hate the fact that I put myself in a position to be let down in the first place.'
197201977153826817,2012-05-01 05:53:09,"b'Single state that everyone can experience, independent of the mind is hard and conscious cultivation is possible.'"
196498806592897024,2012-04-29 07:19:00,b'\xe5\x8f\xaf\xe6\x84\x9b\xe8\xb7\xb3\xe8\x88\x9e\xe7\x8b\x97\xe7\x8b\x97 cute dancing dog: http://t.co/kGmHVFp via @youtube'
195711491977117699,2012-04-27 03:10:30,"b'\xe5\xb0\x8f\xe9\xbb\x91\xe8\xbc\xaa\xe8\x88\x87\xe6\xa9\x9f\xe5\x99\xa8\xe5\x9f\x8e\xe5\xb8\x82Little Wheel,\xe5\xb0\x8f\xe9\xbb\x91\xe8\xbc\xaa\xe8\x88\x87\xe6\xa9\x9f\xe5\x99\xa8\xe5\x9f\x8e\xe5\xb8\x82Little Wheel\xe5\xb0\x8f\xe9\x81\x8a\xe6\x88\xb2,\xe5\x8d\xa1\xe6\x8f\x90\xe8\xab\xbe\xe5\xb0\x8f\xe9\x81\x8a\xe6\x88\xb2\xe5\xa4\xa7\xe5\x85\xa8 - http://t.co/0lKCJfg: http://t.co/bxKhRfy'"
195354646846521344,2012-04-26 03:32:31,"b""although i don't know japanese at all, but i like you in the AKB performance!!@hibiki0221"""
195351652520308736,2012-04-26 03:20:38,b'A life spent making mistakes is not only more honorable but more useful than a life spent in doing nothing.'
194621308674379778,2012-04-24 02:58:30,"b""The past can\xe2\x80\x99t be rewritten, but it can make me stronger. I'll be thankful for every change, every heart break and every scar."""
193589054162485248,2012-04-21 06:36:41,"b""There's a reason why your heart is located on the left: it's because it's not always right."""
192492882974871553,2012-04-18 06:00:54,b'Life is a kind of pressure. We should learn to prop up ourselves.'
192492124627935233,2012-04-18 05:57:53,"b""Being happy doesn't mean that everything is perfect. It means that you've decided to look beyond the imperfections."""
192490391545712640,2012-04-18 05:51:00,"b'Happiness does not mean things are perfect, it is only because you no longer see only the shortcomings of the.'"
192433592947851264,2012-04-18 02:05:18,"b""Don't care for some too much. The more you care, the low-down you are."""
189951703636918272,2012-04-11 05:43:09,"b""I'm so young that everything sad or happy seems very impressive to me. A gentle touch could be a big deal."""
189808742357938177,2012-04-10 20:15:05,"b'Sign of original genius, since a good metaphor implies the intuitive perception of similarity dissimiliars'"
189578988254011392,2012-04-10 05:02:07,b'Tiny happiness is around you. Being easily contented makes your life in heaven.'
189577501813637120,2012-04-10 04:56:13,b'Life is short.Just smile as much as you can with the advantage of your bright teeth.'
188861709807656960,2012-04-08 05:31:55,"b""Don't complain that your life is too ordinary.Maybe you need to live your own life."""
188081843915071488,2012-04-06 01:53:00,b'The worst way to miss someone is to be sitting center besidethemknowingyou can\xe2\x80\x98t have them.'
187767106165678081,2012-04-05 05:02:21,"b'There\xe2\x80\x99s always that one special person that no matter what they\xe2\x80\x99ve done to you, you still just can\xe2\x80\x99t let him go.'"
187732620694663168,2012-04-05 02:45:19,b'Trust is the easiest thing in the world to lose\xef\xbc\x8cand the hardest thing in the world to get back\xef\xbc\x8e'
187419975210893312,2012-04-04 06:02:58,"b'When you have something you really love but it causes you pain, God is just testing you to see if you are strong enough to hold it.'"
186528964989292544,2012-04-01 19:02:25,"b'Loving sb,it is for the feeling that you have never had before rather than the needs he satisfies you.'"
185961406930231296,2012-03-31 05:27:09,"b""Sometimes the right person for you was there all along. You just didn't see it because the wrong one was blocking the sight."""
185960747791155200,2012-03-31 05:24:31,"b""Victory won't come to me unless I go to it. \xe2\x80\x94\xe2\x80\x94M. Moore"""
185958387333332993,2012-03-31 05:15:09,b'You will never know how strong you are until one day you have no alternatives except for being strong.'
185957880917278722,2012-03-31 05:13:08,b'Nothing is impossible with confidence\xef\xbc\x8cperseverance\xef\xbc\x8cand courage\xef\xbc\x81'
185579875598475264,2012-03-30 04:11:04,"b'No matter what they think, no matter what they say, I know I\xe2\x80\x99m very special in my very own special way!'"
185237953512087552,2012-03-29 05:32:24,b'Sometimes you just have to pick yourself up and carry on.'
184759864818540545,2012-03-27 21:52:39,"b'I will stop loving you, when an apple fruit grows on a mango tree, on the 30th day of February.'"
183935189599268865,2012-03-25 15:15:41,"b""The worst feeling in the world is when your best friends are upset and there's nothing you can do about it."""
183933291752206336,2012-03-25 15:08:08,"b'Every man dies, not every man really lives.'"
183658088681840640,2012-03-24 20:54:35,b'The future is scary but you can\xe2\x80\x99t just run to the past cause it\xe2\x80\x99s familiar.'
183302617076744192,2012-03-23 21:22:04,"b""Sometimes you have to say goodbye to the things you know and hello to the things you don't.-The Reivers."""
183043135327309825,2012-03-23 04:10:58,"b""Life is like the cardiogram.Everything's going smoothly proves that you have passed away."""
182703290331574272,2012-03-22 05:40:33,"b'Love is like chewing gum, a long time will be bland, bland thatwantedtogiveup, regardlessofwherelost, wouldleavea difficulttoerasethetraces.'"
182701807640907776,2012-03-22 05:34:40,"b'Life is not like Lin Daiyu.It won\'t be ""charming and graceful"" because of sorrow.'"
182699126390132736,2012-03-22 05:24:00,"b'Unless you try to do something beyond what you have already mastered, you will never grow.'"
182697898553774080,2012-03-22 05:19:08,b'Every child comes with the message that God is not yet discouraged of man.'
182689670335959040,2012-03-22 04:46:26,"b'Some memory, to be able to erase; Just as some people, to be able to replace'"
182687273958125568,2012-03-22 04:36:54,"b'I choose self-esteem, not self-pity. I choose to listen to my inner voice, not the random opinions of others.'"
182564960776355840,2012-03-21 20:30:53,"b'Some people succeed because they are destined to, but most people succeed because they are determined to! \xe2\x80\x94\xe2\x80\x94Graeme Clegg'"
181544059666563072,2012-03-19 00:54:11,b'Strong desire is the starting point of all achievement'
181058955605315584,2012-03-17 16:46:33,"b""Remember that if you get through yesterday, you'll get through today."""
180903407933079552,2012-03-17 06:28:28,b'There are moments in life when you miss someone so much that you just want to pick them from your dreams and hug them for real!'
180739784409489408,2012-03-16 19:38:17,"b'When we first met, I never think that you are so important to me.'"
180528730136002560,2012-03-16 05:39:37,"b""When you're different, when you're special, sometimes you have to get used to being alone. \xe2\x80\x93Kurt Hummel."""
180003998999379968,2012-03-14 18:54:32,b'Tell not all you know \xef\xbc\x8cnor judge of all you see \xef\xbc\x8cif you would live in peace.'
179997654388973570,2012-03-14 18:29:19,b'11 Ways That Active Listening Can Help Your Relationships | Psychology Today http://t.co/oCHIsZR'
179794334256865281,2012-03-14 05:01:24,"b'There is one person,indeed,cares for you silently,loving you but would no longer get close to you.'"
179609175658213377,2012-03-13 16:45:39,b'The greatest pleasure in life is doing what people say you cannot do.'
179445536997392385,2012-03-13 05:55:24,b'It\xe2\x80\x99s better to be an original version of yourself than an exact duplicate of someone else.'
179445524502560769,2012-03-13 05:55:21,b'Be true .to who you are. Stop trying to please other people or be someone else.'
179263329884319744,2012-03-12 17:51:23,"b'Sometimes, when one person is missing, the whole world seems depopulated.'"
178937136077213696,2012-03-11 20:15:12,"b'Always remember that god only makes happy ending. If it is not happy, it is not the end.'"
178607649477234689,2012-03-10 22:25:56,"b'No matter how hard it is, just keep going because you only fail when you give up.'"
178607166062735361,2012-03-10 22:24:01,b'Life is a kind of pressure. We should learn to prop up ourselves.'
178606762583265280,2012-03-10 22:22:25,"b""I'm always keeping my eyes on you,by the means you know or not."""
178605858303913984,2012-03-10 22:18:49,"b""If you want something you've never had, then you've got to do something you've never Done."""
178604743067832321,2012-03-10 22:14:23,"b'Fate determines who enters your life, your actions decide who stays.'"
177800227498102784,2012-03-08 16:57:32,b'RT @DavidRoads: A person often meets his destiny on the road he took to avoid it. - Jean de La Fontaine'
177800098414211073,2012-03-08 16:57:01,"b""There is nothing wrong in making a mistake. What's wrong is letting it stay as a mistake without the effort of making it right."""
